"EPU","date","source","BottomT.mean","BottomT.sd"
"GB",1959-01-01,"ROMS",8.16948316045679,2.40360343329496
"GB",1959-01-02,"ROMS",8.06614562582511,2.28780500384428
"GB",1959-01-03,"ROMS",8.03738246342311,2.25293188018063
"GB",1959-01-04,"ROMS",7.9599203453041,2.25293498317183
"GB",1959-01-05,"ROMS",7.88196813257841,2.27016412231601
"GB",1959-01-06,"ROMS",7.50561237421173,2.34619153556596
"GB",1959-01-07,"ROMS",7.04699479487653,2.38783335378919
"GB",1959-01-08,"ROMS",6.77355238809608,2.34291004294141
"GB",1959-01-09,"ROMS",6.61778257686931,2.27749671777874
"GB",1959-01-10,"ROMS",6.49515836915145,2.27176730496067
"GB",1959-01-11,"ROMS",6.38349403226032,2.24451705255845
"GB",1959-01-12,"ROMS",6.28080482379748,2.2148556760787
"GB",1959-01-13,"ROMS",6.20921873251119,2.16307002142383
"GB",1959-01-14,"ROMS",6.17218014705353,2.12109672257832
"GB",1959-01-15,"ROMS",6.12755053017575,2.0820820213529
"GB",1959-01-16,"ROMS",6.11018637725367,2.05516102387318
"GB",1959-01-17,"ROMS",6.12718966101798,2.03115030480865
"GB",1959-01-18,"ROMS",6.08698679084102,2.08876838820134
"GB",1959-01-19,"ROMS",6.04171796655282,2.11679187744876
"GB",1959-01-20,"ROMS",5.97878294571554,2.08383158283082
"GB",1959-01-21,"ROMS",5.94748896310249,2.04515438408374
"GB",1959-01-22,"ROMS",5.94565798495359,1.97603811366942
"GB",1959-01-23,"ROMS",5.97779762483417,1.92707043780302
"GB",1959-01-24,"ROMS",5.91366390711986,1.95162974863823
"GB",1959-01-25,"ROMS",5.80681557301432,1.93521131406524
"GB",1959-01-26,"ROMS",5.7476584678874,1.89023366833101
"GB",1959-01-27,"ROMS",5.63523551026502,1.85116913734972
"GB",1959-01-28,"ROMS",5.57587189205851,1.79285991049665
"GB",1959-01-29,"ROMS",5.53287108743993,1.74355775904489
"GB",1959-01-30,"ROMS",5.51038657365224,1.70918563558232
"GB",1959-01-31,"ROMS",5.52568356499362,1.69968560300223
"GB",1959-02-01,"ROMS",5.47159913812692,1.73025741017508
"GB",1959-02-02,"ROMS",5.28486082975108,1.73919060573647
"GB",1959-02-03,"ROMS",5.11908222348071,1.70613778439802
"GB",1959-02-04,"ROMS",5.07558218103189,1.71049173615352
"GB",1959-02-05,"ROMS",5.11795453723663,1.72446484741072
"GB",1959-02-06,"ROMS",5.11486741681941,1.71751000747388
"GB",1959-02-07,"ROMS",5.02570541514657,1.69658112802114
"GB",1959-02-08,"ROMS",4.91358913423923,1.701888779396
"GB",1959-02-09,"ROMS",4.84031396613528,1.72914194878469
"GB",1959-02-10,"ROMS",4.71488845953718,1.6679407348091
"GB",1959-02-11,"ROMS",4.73070084987781,1.6332946987175
"GB",1959-02-12,"ROMS",4.68907209912028,1.57982669682583
"GB",1959-02-13,"ROMS",4.60041228173157,1.52514654261269
"GB",1959-02-14,"ROMS",4.61821766982142,1.53962553514216
"GB",1959-02-15,"ROMS",4.63808706893514,1.54920969448511
"GB",1959-02-16,"ROMS",4.62382089966335,1.53040456176294
"GB",1959-02-17,"ROMS",4.58223385650378,1.49155995826683
"GB",1959-02-18,"ROMS",4.59630805451889,1.47037896300274
"GB",1959-02-19,"ROMS",4.61090089508574,1.43793592092402
"GB",1959-02-20,"ROMS",4.5609131939351,1.44238491449852
"GB",1959-02-21,"ROMS",4.43228604730505,1.52842099924171
"GB",1959-02-22,"ROMS",4.34573807721384,1.57559514690712
"GB",1959-02-23,"ROMS",4.21992492019938,1.56430730257075
"GB",1959-02-24,"ROMS",4.17029451855566,1.48589511646506
"GB",1959-02-25,"ROMS",4.15741601940569,1.42977492599699
"GB",1959-02-26,"ROMS",4.11011964938818,1.39172605886943
"GB",1959-02-27,"ROMS",4.10914151983049,1.36797521955057
"GB",1959-02-28,"ROMS",4.12929402610574,1.34836043071955
"GB",1959-03-01,"ROMS",4.1537374713673,1.33352407005908
"GB",1959-03-02,"ROMS",4.19071043168123,1.32377717036904
"GB",1959-03-03,"ROMS",4.23874749701757,1.30702046744133
"GB",1959-03-04,"ROMS",4.28245804129312,1.28468848413096
"GB",1959-03-05,"ROMS",4.31468428341815,1.29667927335194
"GB",1959-03-06,"ROMS",4.34308894257993,1.33549775180664
"GB",1959-03-07,"ROMS",4.38234873209149,1.32523005852818
"GB",1959-03-08,"ROMS",4.4040656685471,1.40010174213349
"GB",1959-03-09,"ROMS",4.37612358115327,1.45686845985886
"GB",1959-03-10,"ROMS",4.37725600154282,1.44089443249483
"GB",1959-03-11,"ROMS",4.38185988911069,1.40898186093691
"GB",1959-03-12,"ROMS",4.35503001500351,1.35995806677412
"GB",1959-03-13,"ROMS",4.35614996381964,1.31030734213409
"GB",1959-03-14,"ROMS",4.35761037841215,1.44184921461067
"GB",1959-03-15,"ROMS",4.39695724934483,1.58071379637313
"GB",1959-03-16,"ROMS",4.43510778549199,1.57844948633598
"GB",1959-03-17,"ROMS",4.47986132592464,1.56960476311733
"GB",1959-03-18,"ROMS",4.52765946006044,1.59924548101087
"GB",1959-03-19,"ROMS",4.51299464122321,1.62263456462274
"GB",1959-03-20,"ROMS",4.46984249113414,1.58667392779944
"GB",1959-03-21,"ROMS",4.52306184735006,1.57670727913934
"GB",1959-03-22,"ROMS",4.55635687658707,1.54254329311142
"GB",1959-03-23,"ROMS",4.51345811709045,1.57159155114084
"GB",1959-03-24,"ROMS",4.47723788467164,1.61831951965583
"GB",1959-03-25,"ROMS",4.53403321739573,1.63929330476401
"GB",1959-03-26,"ROMS",4.54620131814423,1.59136015329876
"GB",1959-03-27,"ROMS",4.55689419218554,1.54510970130026
"GB",1959-03-28,"ROMS",4.5567232169784,1.50477694306053
"GB",1959-03-29,"ROMS",4.42502242727922,1.41988288425749
"GB",1959-03-30,"ROMS",4.35623343281734,1.3349569691765
"GB",1959-03-31,"ROMS",4.4122750695365,1.33586478967758
"GB",1959-04-01,"ROMS",4.48942108283966,1.36233690614836
"GB",1959-04-02,"ROMS",4.54910981117819,1.37129667139426
"GB",1959-04-03,"ROMS",4.6175260386573,1.35969079204054
"GB",1959-04-04,"ROMS",4.72109508267246,1.39015513424378
"GB",1959-04-05,"ROMS",4.80116479396104,1.4221383637096
"GB",1959-04-06,"ROMS",4.85717917133409,1.43464476192273
"GB",1959-04-07,"ROMS",4.92608813508056,1.45152769138771
"GB",1959-04-08,"ROMS",4.9731790410498,1.47406613499963
"GB",1959-04-09,"ROMS",5.04049717054631,1.48529100667934
"GB",1959-04-10,"ROMS",5.08269993899963,1.48682360912752
"GB",1959-04-11,"ROMS",5.11386234069673,1.47862166800734
"GB",1959-04-12,"ROMS",5.15272694288825,1.47770347837257
"GB",1959-04-13,"ROMS",5.17643642511505,1.48337078915485
"GB",1959-04-14,"ROMS",5.16380531960525,1.47238448095638
"GB",1959-04-15,"ROMS",5.17774688667403,1.4598036505928
"GB",1959-04-16,"ROMS",5.20526307728142,1.45923558796281
"GB",1959-04-17,"ROMS",5.25296181053496,1.45912416718531
"GB",1959-04-18,"ROMS",5.31528458457727,1.47456320567062
"GB",1959-04-19,"ROMS",5.35903443897573,1.47627661298939
"GB",1959-04-20,"ROMS",5.42073525345096,1.48188813220188
"GB",1959-04-21,"ROMS",5.4708260211807,1.4914585994457
"GB",1959-04-22,"ROMS",5.49339139332565,1.48864648523577
"GB",1959-04-23,"ROMS",5.51734906377701,1.48583627711626
"GB",1959-04-24,"ROMS",5.52116374943692,1.46420231610299
"GB",1959-04-25,"ROMS",5.53000241317428,1.44459876495122
"GB",1959-04-26,"ROMS",5.59063688894877,1.4495359827013
"GB",1959-04-27,"ROMS",5.68688556637901,1.46831061344153
"GB",1959-04-28,"ROMS",5.7583081302448,1.50000948229842
"GB",1959-04-29,"ROMS",5.77271611186174,1.51469030090652
"GB",1959-04-30,"ROMS",5.80856349505484,1.52105586216897
"GB",1959-05-01,"ROMS",5.8715021909716,1.54875461755178
"GB",1959-05-02,"ROMS",5.93442101103182,1.57385284639182
"GB",1959-05-03,"ROMS",5.99266899176515,1.59713040399432
"GB",1959-05-04,"ROMS",6.05154513080533,1.61966371878303
"GB",1959-05-05,"ROMS",6.0909450314939,1.63625255308272
"GB",1959-05-06,"ROMS",6.11187015330562,1.64093335124903
"GB",1959-05-07,"ROMS",6.14017367205368,1.64534548701268
"GB",1959-05-08,"ROMS",6.17874530272988,1.64995305719649
"GB",1959-05-09,"ROMS",6.23596700925667,1.66593390233003
"GB",1959-05-10,"ROMS",6.28010402849087,1.67922903032761
"GB",1959-05-11,"ROMS",6.3373115125757,1.69237889889483
"GB",1959-05-12,"ROMS",6.41370760821379,1.70231623157379
"GB",1959-05-13,"ROMS",6.48375309344668,1.72051124368261
"GB",1959-05-14,"ROMS",6.54155703318807,1.7381991968797
"GB",1959-05-15,"ROMS",6.61912689071435,1.75775980031395
"GB",1959-05-16,"ROMS",6.6839199103415,1.77034134678988
"GB",1959-05-17,"ROMS",6.74600603431463,1.77647821023095
"GB",1959-05-18,"ROMS",6.78852979867504,1.78230260032061
"GB",1959-05-19,"ROMS",6.82482032821729,1.78097385150498
"GB",1959-05-20,"ROMS",6.87375850574328,1.77337250172439
"GB",1959-05-21,"ROMS",6.96311801385421,1.76175128605117
"GB",1959-05-22,"ROMS",6.99761938934143,1.75545206401835
"GB",1959-05-23,"ROMS",7.06971064467843,1.74076162332765
"GB",1959-05-24,"ROMS",7.11428882238957,1.72546953912684
"GB",1959-05-25,"ROMS",7.12226624328357,1.71694281737289
"GB",1959-05-26,"ROMS",7.13076123451957,1.70424895429459
"GB",1959-05-27,"ROMS",7.17253952817275,1.68927972754064
"GB",1959-05-28,"ROMS",7.22566461534454,1.68999919493455
"GB",1959-05-29,"ROMS",7.24036147588721,1.70384017335955
"GB",1959-05-30,"ROMS",7.24118301100456,1.720375911134
"GB",1959-05-31,"ROMS",7.26930575101421,1.7272842771746
"GB",1959-06-01,"ROMS",7.29424966757114,1.73108750591625
"GB",1959-06-02,"ROMS",7.30440929360115,1.72867260095482
"GB",1959-06-03,"ROMS",7.33147426035542,1.72434648374069
"GB",1959-06-04,"ROMS",7.35487582821112,1.73300158421568
"GB",1959-06-05,"ROMS",7.37000248237298,1.73362823763331
"GB",1959-06-06,"ROMS",7.37777266364831,1.73346051080658
"GB",1959-06-07,"ROMS",7.40048794935529,1.72741587207398
"GB",1959-06-08,"ROMS",7.42042808234692,1.72760662878809
"GB",1959-06-09,"ROMS",7.44849826939977,1.72780076913443
"GB",1959-06-10,"ROMS",7.48411545845178,1.73769919443034
"GB",1959-06-11,"ROMS",7.53115448613579,1.74126199309664
"GB",1959-06-12,"ROMS",7.56137120637756,1.74454918138304
"GB",1959-06-13,"ROMS",7.57609744455952,1.74046078926673
"GB",1959-06-14,"ROMS",7.62990763926735,1.75146840676213
"GB",1959-06-15,"ROMS",7.66268547509725,1.7630099519141
"GB",1959-06-16,"ROMS",7.68885742471768,1.75253374300824
"GB",1959-06-17,"ROMS",7.69557576397291,1.75072187134238
"GB",1959-06-18,"ROMS",7.68892299183286,1.7648065884344
"GB",1959-06-19,"ROMS",7.6966256275773,1.78009038583417
"GB",1959-06-20,"ROMS",7.73075834575754,1.78272757529485
"GB",1959-06-21,"ROMS",7.80908351821395,1.76219442962713
"GB",1959-06-22,"ROMS",7.8821941029567,1.74771906266617
"GB",1959-06-23,"ROMS",7.95747347090107,1.73779797680999
"GB",1959-06-24,"ROMS",8.01238963122551,1.73223740608452
"GB",1959-06-25,"ROMS",8.04126373105324,1.72810863982392
"GB",1959-06-26,"ROMS",8.07147668789213,1.72954826204918
"GB",1959-06-27,"ROMS",8.10265265577114,1.74715875185534
"GB",1959-06-28,"ROMS",8.11515629635407,1.76901835519636
"GB",1959-06-29,"ROMS",8.12542897434189,1.78792461923525
"GB",1959-06-30,"ROMS",8.13608102844312,1.81173238591565
"GB",1959-07-01,"ROMS",8.16340625601319,1.82592406388524
"GB",1959-07-02,"ROMS",8.18060233615912,1.84921807896768
"GB",1959-07-03,"ROMS",8.20948327418703,1.86583487438158
"GB",1959-07-04,"ROMS",8.25190487847878,1.86538483695677
"GB",1959-07-05,"ROMS",8.28208104979533,1.87407583617153
"GB",1959-07-06,"ROMS",8.32856392459228,1.88335400250417
"GB",1959-07-07,"ROMS",8.38161185498421,1.9008569910166
"GB",1959-07-08,"ROMS",8.44039189070463,1.91819864409798
"GB",1959-07-09,"ROMS",8.49391573037093,1.90987811732393
"GB",1959-07-10,"ROMS",8.54889246305594,1.90872160571451
"GB",1959-07-11,"ROMS",8.60938029793593,1.9305568332407
"GB",1959-07-12,"ROMS",8.65724750751486,1.97469655592822
"GB",1959-07-13,"ROMS",8.69441448753843,2.01208682972228
"GB",1959-07-14,"ROMS",8.7255264916099,2.05160082011271
"GB",1959-07-15,"ROMS",8.74970196302121,2.08261483036229
"GB",1959-07-16,"ROMS",8.7663319142392,2.11149845021686
"GB",1959-07-17,"ROMS",8.79211764811323,2.13577052977713
"GB",1959-07-18,"ROMS",8.8296535579631,2.14659472701907
"GB",1959-07-19,"ROMS",8.88300893169183,2.15359030100544
"GB",1959-07-20,"ROMS",8.96350844548299,2.16365244431244
"GB",1959-07-21,"ROMS",9.03147156507923,2.17197304479497
"GB",1959-07-22,"ROMS",9.08748306276707,2.19092672827089
"GB",1959-07-23,"ROMS",9.12749722542671,2.19940032772356
"GB",1959-07-24,"ROMS",9.15592292466989,2.21174579696428
"GB",1959-07-25,"ROMS",9.18614828643891,2.24606271595535
"GB",1959-07-26,"ROMS",9.21383723845849,2.27261978545897
"GB",1959-07-27,"ROMS",9.19349808647082,2.2806718686882
"GB",1959-07-28,"ROMS",9.16219495466122,2.3025744721008
"GB",1959-07-29,"ROMS",9.11942976111403,2.3332814281185
"GB",1959-07-30,"ROMS",9.08261015323492,2.36991951933498
"GB",1959-07-31,"ROMS",9.05635828037675,2.40316377363658
"GB",1959-08-01,"ROMS",9.04333925476441,2.42924120580373
"GB",1959-08-02,"ROMS",9.055269715018,2.443699440832
"GB",1959-08-03,"ROMS",9.09714152749914,2.44193584400733
"GB",1959-08-04,"ROMS",9.16119386141117,2.42923899130617
"GB",1959-08-05,"ROMS",9.22963544497123,2.43343801516481
"GB",1959-08-06,"ROMS",9.29530772050986,2.44164033223835
"GB",1959-08-07,"ROMS",9.35116493472686,2.43793884142061
"GB",1959-08-08,"ROMS",9.38694018841936,2.44199543050832
"GB",1959-08-09,"ROMS",9.43189267355662,2.43568286914103
"GB",1959-08-10,"ROMS",9.47958286364491,2.44608694124644
"GB",1959-08-11,"ROMS",9.49891521265874,2.48745698866878
"GB",1959-08-12,"ROMS",9.52641631949406,2.5071251496501
"GB",1959-08-13,"ROMS",9.55474740324112,2.51281796368145
"GB",1959-08-14,"ROMS",9.58931969335446,2.51631747851042
"GB",1959-08-15,"ROMS",9.61402776493476,2.52409521912629
"GB",1959-08-16,"ROMS",9.66970231068822,2.53141213549278
"GB",1959-08-17,"ROMS",9.74183720292953,2.53047979545235
"GB",1959-08-18,"ROMS",9.82472969190433,2.53268334543679
"GB",1959-08-19,"ROMS",9.90410083303085,2.51999271745376
"GB",1959-08-20,"ROMS",9.94111889371505,2.51560760546949
"GB",1959-08-21,"ROMS",9.98147794890862,2.52844095151197
"GB",1959-08-22,"ROMS",10.0339041283497,2.55423879329526
"GB",1959-08-23,"ROMS",10.0545858402665,2.58922370023718
"GB",1959-08-24,"ROMS",10.0632746122204,2.59226409908892
"GB",1959-08-25,"ROMS",10.0672878800676,2.59957204101165
"GB",1959-08-26,"ROMS",10.054224600299,2.62140798716194
"GB",1959-08-27,"ROMS",10.0182465985417,2.6594870961147
"GB",1959-08-28,"ROMS",9.98537205675474,2.69717999670902
"GB",1959-08-29,"ROMS",9.96326437449226,2.72387408075291
"GB",1959-08-30,"ROMS",9.97248127168188,2.75854600311031
"GB",1959-08-31,"ROMS",10.0224884843024,2.78882560721353
"GB",1959-09-01,"ROMS",10.1013425075664,2.79625731016496
"GB",1959-09-02,"ROMS",10.1945418537809,2.7807163103656
"GB",1959-09-03,"ROMS",10.2883875504709,2.75629253813645
"GB",1959-09-04,"ROMS",10.3750594011866,2.75418331135812
"GB",1959-09-05,"ROMS",10.472084087248,2.72445559293258
"GB",1959-09-06,"ROMS",10.5578005932845,2.68598681147454
"GB",1959-09-07,"ROMS",10.6311751684317,2.66150690744092
"GB",1959-09-08,"ROMS",10.6945388855842,2.64843164512741
"GB",1959-09-09,"ROMS",10.7428157255054,2.63986058772705
"GB",1959-09-10,"ROMS",10.7696762726857,2.65341127787838
"GB",1959-09-11,"ROMS",10.7908908598698,2.68019614201433
"GB",1959-09-12,"ROMS",10.807074283178,2.68851454073528
"GB",1959-09-13,"ROMS",10.8444486678793,2.64382294081024
"GB",1959-09-14,"ROMS",10.8991411276735,2.59718705780752
"GB",1959-09-15,"ROMS",10.9455343759977,2.53607128977381
"GB",1959-09-16,"ROMS",10.9774388516178,2.49964725934355
"GB",1959-09-17,"ROMS",10.9921156941698,2.47609263924958
"GB",1959-09-18,"ROMS",11.0104531204471,2.42155337362912
"GB",1959-09-19,"ROMS",11.0198896303773,2.37749813371471
"GB",1959-09-20,"ROMS",11.0241759889401,2.34282824118649
"GB",1959-09-21,"ROMS",11.0382370083378,2.32826430206323
"GB",1959-09-22,"ROMS",11.0665241365249,2.31898335741411
"GB",1959-09-23,"ROMS",11.0732782981717,2.32834829170557
"GB",1959-09-24,"ROMS",11.0403398458774,2.40061482007278
"GB",1959-09-25,"ROMS",11.037961913416,2.44882323325424
"GB",1959-09-26,"ROMS",11.0052656640227,2.47877943202654
"GB",1959-09-27,"ROMS",10.9936742988917,2.51449332878089
"GB",1959-09-28,"ROMS",11.0135660753227,2.53856859129391
"GB",1959-09-29,"ROMS",11.0583459356656,2.55308304699525
"GB",1959-09-30,"ROMS",11.1209007621958,2.54759274916778
"GB",1959-10-01,"ROMS",11.19107128909,2.52113088707924
"GB",1959-10-02,"ROMS",11.2605261103465,2.51446826604086
"GB",1959-10-03,"ROMS",11.3181356019699,2.48814743084504
"GB",1959-10-04,"ROMS",11.3769512732442,2.44844482311759
"GB",1959-10-05,"ROMS",11.4510087588659,2.37690233986481
"GB",1959-10-06,"ROMS",11.4739818183275,2.36319071624281
"GB",1959-10-07,"ROMS",11.4980773312541,2.37326791991517
"GB",1959-10-08,"ROMS",11.4980290079346,2.40643438911375
"GB",1959-10-09,"ROMS",11.5133366899995,2.42336282007668
"GB",1959-10-10,"ROMS",11.5166025150281,2.45459812991787
"GB",1959-10-11,"ROMS",11.5212945565581,2.46631776758653
"GB",1959-10-12,"ROMS",11.5161407022522,2.47926362147729
"GB",1959-10-13,"ROMS",11.5039189469356,2.42428737983679
"GB",1959-10-14,"ROMS",11.4766262041835,2.33307734007822
"GB",1959-10-15,"ROMS",11.412263812354,2.29882495942862
"GB",1959-10-16,"ROMS",11.3270330371765,2.30556350362722
"GB",1959-10-17,"ROMS",11.3360464595831,2.26594473697248
"GB",1959-10-18,"ROMS",11.3555548758461,2.23775159964868
"GB",1959-10-19,"ROMS",11.3134067436823,2.15275364662222
"GB",1959-10-20,"ROMS",11.1758915271897,2.02686476792265
"GB",1959-10-21,"ROMS",11.1447001254329,1.98415392119814
"GB",1959-10-22,"ROMS",11.0127365382818,1.98361958833972
"GB",1959-10-23,"ROMS",10.9699488127461,2.0182864766836
"GB",1959-10-24,"ROMS",10.9891472997574,2.08533750178893
"GB",1959-10-25,"ROMS",11.0106124751843,2.21434314332851
"GB",1959-10-26,"ROMS",10.9835355800505,2.33883604737741
"GB",1959-10-27,"ROMS",10.9775351251547,2.36514757047906
"GB",1959-10-28,"ROMS",10.9934825590597,2.32825865027536
"GB",1959-10-29,"ROMS",10.9439274536876,2.23297478161472
"GB",1959-10-30,"ROMS",10.8907478635128,2.14990348900212
"GB",1959-10-31,"ROMS",10.8680156406302,2.11305796187912
"GB",1959-11-01,"ROMS",10.918487590666,2.09760729890758
"GB",1959-11-02,"ROMS",10.9537888077589,2.06374444921899
"GB",1959-11-03,"ROMS",10.8946557658223,2.02315424944187
"GB",1959-11-04,"ROMS",10.7964219439488,2.00656362323857
"GB",1959-11-05,"ROMS",10.8042104290082,2.0084319765505
"GB",1959-11-06,"ROMS",10.84107190084,2.03641740844157
"GB",1959-11-07,"ROMS",10.8759941859887,2.08207425962776
"GB",1959-11-08,"ROMS",10.8687692255928,2.14577676353225
"GB",1959-11-09,"ROMS",10.82149964571,2.20520085551934
"GB",1959-11-10,"ROMS",10.7733440923576,2.23981282035895
"GB",1959-11-11,"ROMS",10.7025651444609,2.24889307856655
"GB",1959-11-12,"ROMS",10.6883131772853,2.26275898678666
"GB",1959-11-13,"ROMS",10.7277797684073,2.25177705338366
"GB",1959-11-14,"ROMS",10.7381350386601,2.24412736395673
"GB",1959-11-15,"ROMS",10.7654129627805,2.26482405669797
"GB",1959-11-16,"ROMS",10.7760929935254,2.27392565527581
"GB",1959-11-17,"ROMS",10.7325905383779,2.3008681509641
"GB",1959-11-18,"ROMS",10.7184617186968,2.28687024318754
"GB",1959-11-19,"ROMS",10.5744850624066,2.18746078172041
"GB",1959-11-20,"ROMS",10.4811151967599,2.14255150939247
"GB",1959-11-21,"ROMS",10.3676095782564,2.10491669633278
"GB",1959-11-22,"ROMS",10.3412825000974,2.09692466344457
"GB",1959-11-23,"ROMS",10.3243671764548,2.09716209514529
"GB",1959-11-24,"ROMS",10.3166614896976,2.10304729881653
"GB",1959-11-25,"ROMS",10.3759735289675,2.1108435552418
"GB",1959-11-26,"ROMS",10.391020575395,2.07784460360991
"GB",1959-11-27,"ROMS",10.2719889632784,1.98576838687933
"GB",1959-11-28,"ROMS",10.2566091137437,1.97708611984343
"GB",1959-11-29,"ROMS",10.3263492962489,1.9880969371195
"GB",1959-11-30,"ROMS",10.3026492750415,1.96082492030354
"GB",1959-12-01,"ROMS",10.1678265241476,1.90481353407987
"GB",1959-12-02,"ROMS",10.1184243737505,1.89063033576467
"GB",1959-12-03,"ROMS",10.1105629194241,1.88922386342068
"GB",1959-12-04,"ROMS",10.1280736636657,1.88863500469483
"GB",1959-12-05,"ROMS",10.105098214287,1.88327784134233
"GB",1959-12-06,"ROMS",10.1029136180878,1.88832399685869
"GB",1959-12-07,"ROMS",10.1223325672058,1.89686903278565
"GB",1959-12-08,"ROMS",10.1330895343652,1.88562237956438
"GB",1959-12-09,"ROMS",10.0141787328399,1.82088782786244
"GB",1959-12-10,"ROMS",9.93897548776406,1.78836541051853
"GB",1959-12-11,"ROMS",9.79939117282629,1.75143401467536
"GB",1959-12-12,"ROMS",9.71014574513986,1.73491318397676
"GB",1959-12-13,"ROMS",9.7430363578292,1.73776544942751
"GB",1959-12-14,"ROMS",9.78185301159437,1.73776580419877
"GB",1959-12-15,"ROMS",9.66482527496723,1.71528146786803
"GB",1959-12-16,"ROMS",9.6172059063728,1.70390320112603
"GB",1959-12-17,"ROMS",9.55653569216912,1.69097786114592
"GB",1959-12-18,"ROMS",9.50895614176989,1.68750813683243
"GB",1959-12-19,"ROMS",9.48538589534851,1.68497242068604
"GB",1959-12-20,"ROMS",9.38789504995713,1.66609275278592
"GB",1959-12-21,"ROMS",9.23174995699754,1.65888791280909
"GB",1959-12-22,"ROMS",9.16847311991912,1.67304638903763
"GB",1959-12-23,"ROMS",9.04039368090721,1.66649333474946
"GB",1959-12-24,"ROMS",8.86445460812404,1.66771814439317
"GB",1959-12-25,"ROMS",8.82458685768338,1.71345129770863
"GB",1959-12-26,"ROMS",8.80795971934612,1.76640416395969
"GB",1959-12-27,"ROMS",8.77108847091977,1.82027951394218
"GB",1959-12-28,"ROMS",8.70270326704933,1.85703436904502
"GB",1959-12-29,"ROMS",8.72093994428332,1.90540964429137
"GB",1959-12-30,"ROMS",8.72850039916543,1.95778812133621
"GB",1959-12-31,"ROMS",8.67486163429343,2.01404811061065
"GB",1960-01-01,"ROMS",9.7217308861705,2.72282552124365
"GB",1960-01-02,"ROMS",9.57327916759711,2.71023771907161
"GB",1960-01-03,"ROMS",9.50717583126747,2.68653038028583
"GB",1960-01-04,"ROMS",9.50478850362393,2.70229782239469
"GB",1960-01-05,"ROMS",9.43525809192887,2.78133513455864
"GB",1960-01-06,"ROMS",9.28385152495824,2.7883547401856
"GB",1960-01-07,"ROMS",9.09722954235398,2.7491617519363
"GB",1960-01-08,"ROMS",8.96936740554296,2.73082485978281
"GB",1960-01-09,"ROMS",8.84945128714809,2.68984076547567
"GB",1960-01-10,"ROMS",8.56185981659935,2.67389743243683
"GB",1960-01-11,"ROMS",8.35738974437118,2.58755968369231
"GB",1960-01-12,"ROMS",8.12495610748346,2.49416933910689
"GB",1960-01-13,"ROMS",7.88090678218466,2.39320652494629
"GB",1960-01-14,"ROMS",7.73976105910081,2.29942605029851
"GB",1960-01-15,"ROMS",7.65701797432624,2.24476950039746
"GB",1960-01-16,"ROMS",7.6310280065697,2.22367163365433
"GB",1960-01-17,"ROMS",7.47269391898925,2.28256793400731
"GB",1960-01-18,"ROMS",7.3187904022634,2.3537107999321
"GB",1960-01-19,"ROMS",7.20538777026993,2.27926387509977
"GB",1960-01-20,"ROMS",7.10898459244233,2.17178240870546
"GB",1960-01-21,"ROMS",6.97894890577747,2.13645415733896
"GB",1960-01-22,"ROMS",6.9005763817292,2.06579311068958
"GB",1960-01-23,"ROMS",6.83277914243249,1.98679865436917
"GB",1960-01-24,"ROMS",6.76662350302705,1.92267875503825
"GB",1960-01-25,"ROMS",6.71544711836256,1.8777176789642
"GB",1960-01-26,"ROMS",6.67871674207541,1.83606074312216
"GB",1960-01-27,"ROMS",6.61717466178995,1.81974701178477
"GB",1960-01-28,"ROMS",6.57143601058767,1.80291586989369
"GB",1960-01-29,"ROMS",6.5613134024808,1.75477127890418
"GB",1960-01-30,"ROMS",6.53053829675684,1.71919969067103
"GB",1960-01-31,"ROMS",6.46831466744726,1.6955792708429
"GB",1960-02-01,"ROMS",6.3791770069645,1.65483238624529
"GB",1960-02-02,"ROMS",6.2968424438284,1.60603987863715
"GB",1960-02-03,"ROMS",6.23713431679286,1.56946490251569
"GB",1960-02-04,"ROMS",6.14162509487225,1.50358867971294
"GB",1960-02-05,"ROMS",6.06196843890043,1.45313570204079
"GB",1960-02-06,"ROMS",6.03925748341359,1.44581240090672
"GB",1960-02-07,"ROMS",6.06298263571583,1.42160846068201
"GB",1960-02-08,"ROMS",6.04181608213828,1.45276817012056
"GB",1960-02-09,"ROMS",5.95718918640453,1.50807963757173
"GB",1960-02-10,"ROMS",5.92858983304065,1.5068677519845
"GB",1960-02-11,"ROMS",5.9316022159675,1.46997173146674
"GB",1960-02-12,"ROMS",5.9586938595256,1.42539452285197
"GB",1960-02-13,"ROMS",5.93276088054364,1.45306161805088
"GB",1960-02-14,"ROMS",5.86392143497673,1.48092981246537
"GB",1960-02-15,"ROMS",5.83326902484091,1.47544092675987
"GB",1960-02-16,"ROMS",5.72991582607994,1.58131487675625
"GB",1960-02-17,"ROMS",5.68585680396511,1.58719352134252
"GB",1960-02-18,"ROMS",5.67497723592589,1.56769244703131
"GB",1960-02-19,"ROMS",5.68893558582148,1.5319378508453
"GB",1960-02-20,"ROMS",5.6984192183098,1.51669654215192
"GB",1960-02-21,"ROMS",5.68667717492924,1.59722938320677
"GB",1960-02-22,"ROMS",5.60968393861101,1.60284584307996
"GB",1960-02-23,"ROMS",5.5531559388798,1.55872314642185
"GB",1960-02-24,"ROMS",5.51226222601074,1.55305602896451
"GB",1960-02-25,"ROMS",5.47080024231512,1.56247499925818
"GB",1960-02-26,"ROMS",5.43832270399882,1.52771134152191
"GB",1960-02-27,"ROMS",5.44529639456708,1.50643581405715
