"","source","year","BottomT.mean","BottomT.sd","BottomT.median","BottomT.min","BottomT.max","epu","season","BottomT.mean.ref","BottomT.mean.anomaly"
"1","GLORYS","1993",6.6658042327557,1.45829917148115,6.69902658462524,3.66963720321655,15.2883996963501,"GOM","summer",7.12667871431784,-0.460874481562138
"2","GLORYS","1994",7.65175790199335,1.21192975571735,7.67537450790405,4.40720844268799,16.4676342010498,"GOM","summer",7.12667871431784,0.525079187675515
"3","GLORYS","1995",7.65256760622365,1.2939331312363,7.79842519760132,3.39204072952271,18.7902164459229,"GOM","summer",7.12667871431784,0.525888891905816
"4","GLORYS","1996",7.57786702356257,1.10505333783571,7.65559864044189,4.16476964950562,16.8807334899902,"GOM","summer",7.12667871431784,0.451188309244735
"5","GLORYS","1997",7.58700534100907,1.08303399863387,7.68050193786621,4.76537370681763,16.2830600738525,"GOM","summer",7.12667871431784,0.460326626691233
"6","GLORYS","1998",6.31598161311867,0.648073772403649,6.21414852142334,4.58079767227173,14.193395614624,"GOM","summer",7.12667871431784,-0.810697101199161
"7","GLORYS","1999",7.3145301521918,1.39164627465564,7.43733024597168,4.28562259674072,17.4447154998779,"GOM","summer",7.12667871431784,0.18785143787396
"8","GLORYS","2000",7.56849810156259,1.00787118677087,7.48347425460815,5.34180736541748,17.1012001037598,"GOM","summer",7.12667871431784,0.441819387244759
"9","GLORYS","2001",7.14235294404976,0.988416807924299,7.40803241729736,4.22189998626709,15.6297187805176,"GOM","summer",7.12667871431784,0.0156742297319266
"10","GLORYS","2002",7.69275341747873,0.950981655571165,7.62263870239258,5.36524534225464,18.1083106994629,"GOM","summer",7.12667871431784,0.566074703160895
"11","GLORYS","2003",6.67430882046168,1.30917880005106,6.76494646072388,3.35908079147339,15.1660814285278,"GOM","summer",7.12667871431784,-0.452369893856154
"12","GLORYS","2004",6.07979940464821,1.25106300921088,5.97463893890381,3.20087289810181,15.5022735595703,"GOM","summer",7.12667871431784,-1.04687930966963
"13","GLORYS","2005",6.87111140355309,1.09262486804725,7.04913473129272,3.86739706993103,13.2968845367432,"GOM","summer",7.12667871431784,-0.255567310764743
"14","GLORYS","2006",7.62022959726624,0.95540047036837,7.67537450790405,5.03271579742432,17.7083950042725,"GOM","summer",7.12667871431784,0.493550882948404
"15","GLORYS","2007",6.56379151019238,0.807076823992746,6.60673856735229,4.24680328369141,14.0776691436768,"GOM","summer",7.12667871431784,-0.56288720412546
"16","GLORYS","2008",6.72438047403485,0.991377250153108,6.65874195098877,4.29587697982788,17.5443286895752,"GOM","summer",7.12667871431784,-0.402298240282984
"17","GLORYS","2009",6.45009328099619,1.42898204533821,6.36429929733276,1.26429033279419,18.1207618713379,"GOM","summer",7.12667871431784,-0.676585433321644
"18","GLORYS","2010",8.12738403262251,1.18416619725295,8.20859432220459,5.4897608757019,18.0152893066406,"GOM","summer",7.12667871431784,1.00070531830467
"19","GLORYS","2011",8.04410781749102,0.748850296823452,8.10824871063232,5.14697694778442,15.5403604507446,"GOM","summer",7.12667871431784,0.91742910317318
"20","GLORYS","2012",8.35414556097503,0.83185519755962,8.26938724517822,5.3813591003418,17.4637584686279,"GOM","summer",7.12667871431784,1.22746684665719
"21","GLORYS","2013",8.2662736382518,1.30996991408208,8.19101524353027,4.22702741622925,15.8099002838135,"GOM","summer",7.12667871431784,1.13959492393396
"22","GLORYS","2014",7.61385640653022,1.36887290215334,7.58894634246826,4.38596773147583,17.5186920166016,"GOM","summer",7.12667871431784,0.487177692212389
"23","GLORYS","2015",8.24829393251264,1.54294337520898,8.64220142364502,2.89471125602722,16.7862491607666,"GOM","summer",7.12667871431784,1.1216152181948
"24","GLORYS","2016",8.8380249735148,1.0604500552525,8.71471309661865,5.96877956390381,19.2663040161133,"GOM","summer",7.12667871431784,1.71134625919697
"25","GLORYS","2017",8.47506472051688,1.07719009796919,8.6385383605957,4.88476228713989,17.5362720489502,"GOM","summer",7.12667871431784,1.34838600619904
"26","GLORYS","2018",8.48915907214053,1.19094528670849,8.48252773284912,5.32203149795532,19.2099056243896,"GOM","summer",7.12667871431784,1.36248035782269
"27","GLORYS","2019",8.84695163449321,1.5251246545774,9.1922664642334,4.40208148956299,17.0198974609375,"GOM","summer",7.12667871431784,1.72027292017537
"28","GLORYS","2020",9.23480493537323,0.71008549922511,9.27283573150635,6.20902109146118,16.6133918762207,"GOM","summer",7.12667871431784,2.1081262210554
"29","PSY","2021",8.9484190090483,1.49934273887921,8.81835079193115,5.41392183303833,20.6226348876953,"GOM","summer",7.12667871431784,1.82174029473047
"30","PSY","2022",7.69685535721097,1.64325313385954,7.70279431343079,3.56780934333801,20.0001316070557,"GOM","summer",7.12667871431784,0.570176642893134
"31","PSY","2023",8.28439428616135,1.05889964448624,8.29826831817627,5.35596942901611,17.3976058959961,"GOM","summer",7.12667871431784,1.15771557184351
"32","ROMS","1959",5.77575720682534,0.870165246002038,5.66820001602173,2.55955004692078,11.9073801040649,"GOM","summer",7.12667871431784,-1.3509215074925
"33","ROMS","1960",5.43281862500959,0.904703831044545,5.37439012527466,2.96271991729736,10.8568296432495,"GOM","summer",7.12667871431784,-1.69386008930825
"34","ROMS","1961",5.54907791123534,0.838523165470452,5.52868986129761,2.32823991775513,11.062370300293,"GOM","summer",7.12667871431784,-1.5776008030825
"35","ROMS","1962",5.39312590222631,0.874707151119727,5.29642009735107,2.41332006454468,12.7367296218872,"GOM","summer",7.12667871431784,-1.73355281209152
