"","source","year","BottomT.mean","BottomT.sd","BottomT.median","BottomT.min","BottomT.max","epu","season","BottomT.mean.ref","BottomT.mean.anomaly"
"1","GLORYS","1993",7.84923422392078,3.1745144664572,7.21906185150146,2.60173344612122,26.4735565185547,"MAB","spring",8.8198684888229,-0.970634264902118
"2","GLORYS","1994",8.73020267972498,4.04407665323994,7.772789478302,2.76580095291138,28.4365062713623,"MAB","spring",8.8198684888229,-0.0896658090979194
"3","GLORYS","1995",9.11813703024807,3.0786819980703,8.55870246887207,3.13715028762817,25.7513656616211,"MAB","spring",8.8198684888229,0.298268541425168
"4","GLORYS","1996",7.64415125164446,3.32674882546719,6.73564863204956,3.02655100822449,27.7436141967773,"MAB","spring",8.8198684888229,-1.17571723717844
"5","GLORYS","1997",9.57185757775345,3.40122785643494,8.89928913116455,3.08294939994812,26.0216369628906,"MAB","spring",8.8198684888229,0.751989088930548
"6","GLORYS","1998",8.26148512320046,2.94883569321127,7.56038093566895,3.28876614570618,28.2629165649414,"MAB","spring",8.8198684888229,-0.558383365622444
"7","GLORYS","1999",9.53014952202133,3.10288069256977,9.32923412322998,3.31366920471191,26.2040157318115,"MAB","spring",8.8198684888229,0.710281033198426
"8","GLORYS","2000",10.159889933583,3.22539774372098,9.98916625976562,3.16278576850891,27.3341770172119,"MAB","spring",8.8198684888229,1.34002144476009
"9","GLORYS","2001",8.55080916935358,3.19956457594818,7.69148826599121,3.07416009902954,27.6190986633301,"MAB","spring",8.8198684888229,-0.269059319469317
"10","GLORYS","2002",10.5522887372247,3.30240740040637,10.0726642608643,3.33564257621765,26.7504196166992,"MAB","spring",8.8198684888229,1.73242024840177
"11","GLORYS","2003",7.86115734892075,2.70782174583065,7.52082872390747,3.03973507881165,26.1725215911865,"MAB","spring",8.8198684888229,-0.958711139902151
"12","GLORYS","2004",7.26719434230271,3.24189716826225,6.40824604034424,2.85955381393433,27.0521869659424,"MAB","spring",8.8198684888229,-1.55267414652019
"13","GLORYS","2005",7.74011219850585,3.19357251073994,7.17218542098999,1.89492475986481,26.0795001983643,"MAB","spring",8.8198684888229,-1.07975629031706
"14","GLORYS","2006",9.96915553204708,3.11128032143724,10.0023498535156,2.87639999389648,26.3160800933838,"MAB","spring",8.8198684888229,1.14928704322418
"15","GLORYS","2007",8.13602974056268,3.13166377608607,7.32819604873657,2.29557180404663,26.1183204650879,"MAB","spring",8.8198684888229,-0.68383874826022
"16","GLORYS","2008",9.79946942729906,3.67975161588192,9.35047435760498,3.40302753448486,26.8331851959229,"MAB","spring",8.8198684888229,0.97960093847616
"17","GLORYS","2009",9.37237576607509,3.65519597779796,8.72936153411865,3.34443187713623,26.8383121490479,"MAB","spring",8.8198684888229,0.552507277252191
"18","GLORYS","2010",8.64393319442421,3.31354363301048,7.70979928970337,3.02801609039307,28.9426250457764,"MAB","spring",8.8198684888229,-0.175935294398693
"19","GLORYS","2011",9.35836812496336,4.09254817616963,8.39243793487549,2.73723554611206,27.7187099456787,"MAB","spring",8.8198684888229,0.538499636140461
"20","GLORYS","2012",11.7543702702235,3.41720763534207,11.114933013916,3.35029149055481,26.1717891693115,"MAB","spring",8.8198684888229,2.9345017814006
"21","GLORYS","2013",9.61838632798223,3.52129309705007,8.93517875671387,3.30927467346191,25.7623519897461,"MAB","spring",8.8198684888229,0.798517839159324
"22","GLORYS","2014",9.22169646722293,3.4208740173256,8.68028831481934,3.07928705215454,27.3524894714355,"MAB","spring",8.8198684888229,0.401827978400028
"23","GLORYS","2015",9.73311480230992,3.75267710849297,9.27942752838135,3.16498303413391,28.1208229064941,"MAB","spring",8.8198684888229,0.91324631348702
"24","GLORYS","2016",10.2858111558106,3.53915546470488,9.87417221069336,3.43452262878418,27.1730403900146,"MAB","spring",8.8198684888229,1.46594266698768
"25","GLORYS","2017",8.97735897809011,3.27976927431258,8.25107574462891,3.39643549919128,26.9320659637451,"MAB","spring",8.8198684888229,0.157490489267206
"26","GLORYS","2018",8.43310931864598,2.96741536344194,7.90975666046143,3.60664701461792,28.7214279174805,"MAB","spring",8.8198684888229,-0.386759170176925
"27","GLORYS","2019",8.91695573401875,3.83227207923136,7.82552576065063,3.4674825668335,27.6754970550537,"MAB","spring",8.8198684888229,0.097087245195846
"28","GLORYS","2020",10.1698871576014,3.42536995698039,9.60389995574951,3.06390571594238,26.7665328979492,"MAB","spring",8.8198684888229,1.35001866877846
"29","PSY","2021",11.1641179755895,3.14653148873719,11.0918664932251,2.99864363670349,26.8856964111328,"MAB","spring",8.8198684888229,2.34424948676664
"30","PSY","2022",10.9513756906405,3.0850228915146,10.6147756576538,3.494225025177,27.0091876983643,"MAB","spring",8.8198684888229,2.13150720181763
"31","PSY","2023",10.2655457043028,3.53199666963528,9.70040130615234,3.11926937103271,25.4101123809814,"MAB","spring",8.8198684888229,1.44567721547985
"32","ROMS","1959",7.47997703620109,2.48613911179302,7.33058977127075,2.0796000957489,20.7380790710449,"MAB","spring",8.8198684888229,-1.33989145262181
"33","ROMS","1960",7.19814650439373,2.71639033073159,6.62261009216309,1.32420003414154,21.1236000061035,"MAB","spring",8.8198684888229,-1.62172198442917
"34","ROMS","1961",7.18535176152083,2.3244130711212,6.71965980529785,2.40103006362915,18.8136501312256,"MAB","spring",8.8198684888229,-1.63451672730208
"35","ROMS","1962",8.05011339107779,2.53991417843913,7.80489015579224,2.14159989356995,20.5652809143066,"MAB","spring",8.8198684888229,-0.769755097745115
