"","source","year","BottomT.mean","BottomT.sd","BottomT.median","BottomT.min","BottomT.max","epu","season","BottomT.mean.ref","BottomT.mean.anomaly"
"1","GLORYS","1993",12.088689736833,2.97103468548378,11.9506511688232,3.21552181243896,24.5794544219971,"MAB","fall",12.6591057333729,-0.570415996539868
"2","GLORYS","1994",13.0514491162456,2.93036917728778,13.1401405334473,3.05877876281738,24.060884475708,"MAB","fall",12.6591057333729,0.392343382872724
"3","GLORYS","1995",13.0517918492881,3.81933865403468,13.1460008621216,3.24774932861328,26.8815269470215,"MAB","fall",12.6591057333729,0.392686115915154
"4","GLORYS","1996",11.1273155925424,3.12227083657208,10.4652547836304,3.26313066482544,23.1614437103271,"MAB","fall",12.6591057333729,-1.5317901408305
"5","GLORYS","1997",12.2151624581044,3.1446757230665,12.31174659729,3.19574570655823,24.6717433929443,"MAB","fall",12.6591057333729,-0.443943275268541
"6","GLORYS","1998",11.6853511277552,3.25465512686063,11.2445755004883,3.35908079147339,25.0994911193848,"MAB","fall",12.6591057333729,-0.973754605617714
"7","GLORYS","1999",14.0043183100941,3.27719134066643,13.9179964065552,3.23676252365112,24.1253395080566,"MAB","fall",12.6591057333729,1.34521257672117
"8","GLORYS","2000",12.3127697098815,3.22006975897117,12.0466022491455,3.36713767051697,25.3023777008057,"MAB","fall",12.6591057333729,-0.34633602349137
"9","GLORYS","2001",13.8077084205877,2.97792551260803,13.7253637313843,3.41767644882202,22.9336528778076,"MAB","fall",12.6591057333729,1.14860268721482
"10","GLORYS","2002",13.1774560032669,3.51100803724242,13.3313093185425,3.51069664955139,25.5448169708252,"MAB","fall",12.6591057333729,0.518350269893956
"11","GLORYS","2003",12.4624781970994,3.28016897766751,12.2348403930664,3.47480702400208,25.1551551818848,"MAB","fall",12.6591057333729,-0.196627536273512
"12","GLORYS","2004",12.2732363697343,3.31214930969485,12.0671100616455,3.21552181243896,24.3494682312012,"MAB","fall",12.6591057333729,-0.385869363638658
"13","GLORYS","2005",12.6226803202438,3.39338386732132,12.4889984130859,3.12030386924744,25.7118129730225,"MAB","fall",12.6591057333729,-0.0364254131290931
"14","GLORYS","2006",13.4194408353259,2.99909293358639,13.3576765060425,3.35834836959839,24.5084075927734,"MAB","fall",12.6591057333729,0.760335101952943
"15","GLORYS","2007",11.6096312050131,3.73900375625521,10.618335723877,2.96502590179443,25.2913913726807,"MAB","fall",12.6591057333729,-1.04947452835978
"16","GLORYS","2008",12.8371705778694,3.38150030674953,12.7079992294312,3.22724080085754,27.0573139190674,"MAB","fall",12.6591057333729,0.178064844496539
"17","GLORYS","2009",13.7148810874376,3.27548222707486,14.1055021286011,2.26700639724731,25.9762268066406,"MAB","fall",12.6591057333729,1.05577535406466
"18","GLORYS","2010",12.40237228339,3.34000182264806,12.7358322143555,2.83172106742859,25.4561901092529,"MAB","fall",12.6591057333729,-0.25673344998293
"19","GLORYS","2011",13.5979574632315,3.18215793140367,13.579607963562,2.76360368728638,25.1573543548584,"MAB","fall",12.6591057333729,0.93885172985857
"20","GLORYS","2012",13.0925135203042,3.192070942899,12.9951171875,3.44770646095276,25.5228424072266,"MAB","fall",12.6591057333729,0.43340778693134
"21","GLORYS","2013",13.543725732238,3.20546352213526,13.7319555282593,3.30634474754333,24.8021183013916,"MAB","fall",12.6591057333729,0.884619998865052
"22","GLORYS","2014",14.174872843364,3.67811633762615,14.1040372848511,3.36347556114197,26.3146152496338,"MAB","fall",12.6591057333729,1.51576710999109
"23","GLORYS","2015",15.0615727670813,3.21831051816893,15.0444955825806,3.39643549919128,25.8033695220947,"MAB","fall",12.6591057333729,2.4024670337084
"24","GLORYS","2016",13.8851621610562,3.40374271196662,13.7773675918579,3.48286390304565,25.8619651794434,"MAB","fall",12.6591057333729,1.22605642768325
"25","GLORYS","2017",14.1321039874463,3.54537782772203,13.9681692123413,3.52314829826355,26.5314178466797,"MAB","fall",12.6591057333729,1.47299825407338
"26","GLORYS","2018",12.9021101555774,3.53140590719952,12.6472063064575,3.01776170730591,26.630298614502,"MAB","fall",12.6591057333729,0.243004422204484
"27","GLORYS","2019",14.6009536292538,3.78507784805873,15.0298471450806,3.30195021629333,25.9696350097656,"MAB","fall",12.6591057333729,1.94184789588084
"28","GLORYS","2020",13.3761720951876,3.31939625972298,12.9650869369507,2.98333692550659,24.765495300293,"MAB","fall",12.6591057333729,0.717066361814691
"29","PSY","2020",13.2691921603088,2.82217057439315,13.5802869796753,3.15844702720642,24.6520690917969,"MAB","fall",12.6591057333729,0.610086426935855
"30","PSY","2021",14.4958095190999,3.3117552249166,14.7769317626953,3.4025092124939,25.2349948883057,"MAB","fall",12.6591057333729,1.83670378572703
"31","PSY","2022",13.9659238074531,3.28637676912091,13.941074848175,2.83154487609863,22.6830768585205,"MAB","fall",12.6591057333729,1.30681807408018
"32","ROMS","1959",12.9340343528043,2.68580625302678,12.6782450675964,3.21817994117737,23.4500503540039,"MAB","fall",12.6591057333729,0.27492861943136
"33","ROMS","1960",13.1983070338136,2.77959873831411,13.2123899459839,1.74200999736786,22.9271297454834,"MAB","fall",12.6591057333729,0.539201300440711
"34","ROMS","1961",13.2679907719992,2.67735468215504,13.1488151550293,2.32987999916077,22.5520305633545,"MAB","fall",12.6591057333729,0.608885038626301
"35","ROMS","1962",13.1777596903592,2.58717533180343,13.3148698806763,1.96963000297546,22.5193405151367,"MAB","fall",12.6591057333729,0.518653956986327
"36","ROMS","1963",13.4726320067539,2.60340045835728,13.7520804405212,1.55069005489349,21.7380504608154,"MAB","fall",12.6591057333729,0.813526273381012
"37","ROMS","1964",13.170052718964,2.62003608723786,13.329559803009,1.8914999961853,22.8287696838379,"MAB","fall",12.6591057333729,0.510946985591104
"38","ROMS","1965",11.5820544881183,2.52314528097301,11.4163799285889,4.30995988845825,22.3698501586914,"MAB","fall",12.6591057333729,-1.07705124525457
"39","ROMS","1966",11.713845253004,2.7763870409208,11.3978595733643,3.49583005905151,22.5432605743408,"MAB","fall",12.6591057333729,-0.945260480368937
"40","ROMS","1967",11.4922035370909,2.5667243140367,11.2084650993347,3.8827600479126,22.0230007171631,"MAB","fall",12.6591057333729,-1.16690219628201
"41","ROMS","1968",11.49651918592,3.07054522870354,10.8609099388123,3.38108992576599,23.4824104309082,"MAB","fall",12.6591057333729,-1.16258654745293
"42","ROMS","1969",12.8226246753368,2.5687369042539,12.9194149971008,2.52851009368896,22.837739944458,"MAB","fall",12.6591057333729,0.163518941963893
"43","ROMS","1970",12.3035583621145,2.90271417279166,12.1221203804016,4.31970977783203,23.0033397674561,"MAB","fall",12.6591057333729,-0.355547371258428
"44","ROMS","1971",12.9032207432656,2.76993257387243,12.9218196868896,4.89772987365723,23.5830593109131,"MAB","fall",12.6591057333729,0.244115009892642
"45","ROMS","1972",12.9667074228774,2.380584113221,12.9874000549316,4.27768993377686,24.5561504364014,"MAB","fall",12.6591057333729,0.307601689504493
"46","ROMS","1973",13.2332591411328,2.48145039603409,13.1729550361633,4.79982995986938,24.2678604125977,"MAB","fall",12.6591057333729,0.574153407759907
"47","ROMS","1974",12.8509375631372,2.3788557433512,12.7166900634766,5.01206016540527,23.5405902862549,"MAB","fall",12.6591057333729,0.191831829764286
"48","ROMS","1975",14.2136548393209,2.61568754701478,14.4177398681641,3.00349998474121,22.8239707946777,"MAB","fall",12.6591057333729,1.55454910594798
"49","ROMS","1976",11.8557128667759,2.53464032161481,11.7808151245117,0.368010014295578,22.8025798797607,"MAB","fall",12.6591057333729,-0.80339286659701
"50","ROMS","1977",13.3523590609043,2.49684296922745,13.5884199142456,1.90451002120972,22.9124393463135,"MAB","fall",12.6591057333729,0.693253327531364
"51","ROMS","1978",13.5508863788976,2.6453930106311,13.5383749008179,2.50026988983154,22.3251705169678,"MAB","fall",12.6591057333729,0.891780645524676
"52","ROMS","1979",12.4352537464463,2.48975483550438,12.2351350784302,3.03732991218567,22.7242908477783,"MAB","fall",12.6591057333729,-0.223851986926659
"53","ROMS","1980",11.6723792096664,2.62900805666051,11.6559195518494,0.46272000670433,22.2425708770752,"MAB","fall",12.6591057333729,-0.986726523706556
"54","ROMS","1981",11.6674204446522,2.35414520698419,11.7052249908447,1.55525004863739,22.1320495605469,"MAB","fall",12.6591057333729,-0.991685288720678
"55","ROMS","1982",13.8170875116904,2.37595712471099,13.8144950866699,4.8189902305603,22.246509552002,"MAB","fall",12.6591057333729,1.15798177831749
"56","ROMS","1983",13.852012689194,2.68672667396651,13.632209777832,0.695680022239685,23.6311492919922,"MAB","fall",12.6591057333729,1.19290695582108
"57","ROMS","1984",12.8709322941869,2.32941645499671,12.5858449935913,5.53399991989136,23.0373592376709,"MAB","fall",12.6591057333729,0.211826560813941
"58","ROMS","1985",15.0199727561364,2.92983235343344,14.8771948814392,2.81157994270325,26.6401195526123,"MAB","fall",12.6591057333729,2.36086702276344
"59","ROMS","1986",14.5965356406462,2.83255991802494,14.4956297874451,3.83862996101379,26.1998805999756,"MAB","fall",12.6591057333729,1.93742990727332
"60","ROMS","1987",13.4516383826753,2.75286357385329,13.2715349197388,2.65908002853394,24.9760208129883,"MAB","fall",12.6591057333729,0.792532649302435
"61","ROMS","1988",13.2455209679699,2.777107936365,13.1268448829651,2.72123003005981,23.6918392181396,"MAB","fall",12.6591057333729,0.58641523459702
"62","ROMS","1989",13.2595895904048,3.20207555516439,13.1719603538513,-1.58773005008698,24.1688194274902,"MAB","fall",12.6591057333729,0.600483857031932
"63","ROMS","1990",13.2144348200291,2.93325710695106,12.6055402755737,4.7964301109314,26.0660400390625,"MAB","fall",12.6591057333729,0.555329086656213
"64","ROMS","1991",14.2332375551688,2.7227476150694,14.0743098258972,3.60960006713867,24.3924694061279,"MAB","fall",12.6591057333729,1.57413182179592
"65","ROMS","1992",13.1220767879492,2.80460916208854,12.7232403755188,3.33207988739014,23.6387901306152,"MAB","fall",12.6591057333729,0.462971054576304
