"","source","year","BottomT.mean","BottomT.sd","BottomT.median","BottomT.min","BottomT.max","epu","season","BottomT.mean.ref","BottomT.mean.anomaly"
"17","GLORYS","2009",12.2200010414824,4.86267623694217,11.1083402633667,2.533616065979,28.9426250457764,"MAB","summer",11.9716547144282,0.2483463270542
"18","GLORYS","2010",11.8595154576932,5.12759471981704,10.3202304840088,2.21427059173584,29.5754566192627,"MAB","summer",11.9716547144282,-0.112139256735063
"19","GLORYS","2011",12.7718112036299,5.09006620652935,11.7441024780273,3.44477677345276,30.3005771636963,"MAB","summer",11.9716547144282,0.800156489201632
"20","GLORYS","2012",13.7989724406865,5.08417295845995,12.2377700805664,3.56636261940002,29.7263412475586,"MAB","summer",11.9716547144282,1.82731772625831
"21","GLORYS","2013",13.0207498458776,4.49930412385009,11.9074373245239,2.74382758140564,28.5060882568359,"MAB","summer",11.9716547144282,1.04909513144942
"22","GLORYS","2014",14.0949035189392,4.71591072723388,12.8171329498291,3.35102391242981,28.0622272491455,"MAB","summer",11.9716547144282,2.12324880451099
"23","GLORYS","2015",14.1120742141328,4.80300591057798,12.8841514587402,2.81121253967285,29.1257362365723,"MAB","summer",11.9716547144282,2.14041949970459
"24","GLORYS","2016",13.8838661021191,5.36839329721494,12.6977443695068,3.43745231628418,30.3232822418213,"MAB","summer",11.9716547144282,1.91221138769085
"25","GLORYS","2017",12.2141208582281,4.90875549597113,11.0783109664917,3.36201047897339,28.9177227020264,"MAB","summer",11.9716547144282,0.242466143799897
"26","GLORYS","2018",11.7340264188018,4.64383158343734,10.5707263946533,3.50117492675781,29.5710620880127,"MAB","summer",11.9716547144282,-0.237628295626465
"27","GLORYS","2019",13.4171110244293,4.99109048001493,12.9306621551514,3.11590933799744,30.3533134460449,"MAB","summer",11.9716547144282,1.44545631000111
"28","GLORYS","2020",13.3421073817703,5.00547345903618,11.4291515350342,3.07049775123596,30.846248626709,"MAB","summer",11.9716547144282,1.37045266734205
"29","PSY","2021",13.6068270248224,4.64397393043595,12.918559551239,3.16320657730103,29.8638744354248,"MAB","summer",11.9716547144282,1.63517231039415
"30","PSY","2022",13.7659698406481,4.51212151164495,12.8310012817383,1.29658424854279,29.5994892120361,"MAB","summer",11.9716547144282,1.79431512621985
"31","PSY","2023",13.5651839338674,4.7233600560255,12.54567527771,2.8763120174408,28.9342422485352,"MAB","summer",11.9716547144282,1.59352921943917
"32","ROMS","1959",9.91718627938426,3.31433083402637,9.14626502990723,3.16861009597778,24.2822895050049,"MAB","summer",11.9716547144282,-2.05446843504397
"33","ROMS","1960",10.2858040788437,3.51714268586262,9.70952987670898,3.45299005508423,24.4745101928711,"MAB","summer",11.9716547144282,-1.68585063558449
"34","ROMS","1961",10.105672901911,3.21198082488594,9.65725994110107,3.62806010246277,24.2335090637207,"MAB","summer",11.9716547144282,-1.8659818125172
"35","ROMS","1962",11.2319580726017,3.56146138956945,10.6910448074341,3.42524003982544,24.801549911499,"MAB","summer",11.9716547144282,-0.739696641826557
"36","ROMS","1963",10.755435208778,3.301518594817,10.1761898994446,3.42617011070251,23.7871494293213,"MAB","summer",11.9716547144282,-1.2162195056502
"37","ROMS","1964",10.6949839211659,3.68132704628246,10.0182299613953,3.32696008682251,24.1432991027832,"MAB","summer",11.9716547144282,-1.27667079326234
"38","ROMS","1965",9.31110901510696,3.0523616375813,8.85994005203247,3.11894989013672,22.9740295410156,"MAB","summer",11.9716547144282,-2.66054569932127
"39","ROMS","1966",10.0778761455973,3.29745484234842,9.68611526489258,3.65428996086121,22.8956203460693,"MAB","summer",11.9716547144282,-1.89377856883092
"40","ROMS","1967",10.1182719688885,2.95640179388903,9.66852045059204,4.37598991394043,21.9449501037598,"MAB","summer",11.9716547144282,-1.85338274553976
"41","ROMS","1968",10.2889168050031,3.41653721262749,9.8957200050354,3.54601001739502,23.6261806488037,"MAB","summer",11.9716547144282,-1.68273790942511
"42","ROMS","1969",10.4121249072772,3.22147368055474,10.151704788208,3.27337002754211,24.1972503662109,"MAB","summer",11.9716547144282,-1.55952980715102
"43","ROMS","1970",10.452236970662,3.32658371438752,10.0512747764587,4.39743995666504,24.0769596099854,"MAB","summer",11.9716547144282,-1.51941774376626
"44","ROMS","1971",9.73211102633386,2.94997029996493,9.28541469573975,3.376620054245,23.5867595672607,"MAB","summer",11.9716547144282,-2.23954368809437
"45","ROMS","1972",11.6943876281389,3.47112592417752,11.4767799377441,4.73893022537231,24.5090198516846,"MAB","summer",11.9716547144282,-0.27726708628936
"46","ROMS","1973",10.9810802435858,3.15977265983839,10.5371599197388,4.56574010848999,24.50119972229,"MAB","summer",11.9716547144282,-0.990574470842477
"47","ROMS","1974",12.2526580047474,3.20581157591146,11.8733596801758,5.21316003799438,24.5559692382812,"MAB","summer",11.9716547144282,0.281003290319186
"48","ROMS","1975",10.850893039628,3.29969930265213,10.4792051315308,4.42385005950928,23.8669109344482,"MAB","summer",11.9716547144282,-1.12076167480028
"49","ROMS","1976",11.5780254819256,3.19844392909455,10.8975396156311,4.95341014862061,22.7165393829346,"MAB","summer",11.9716547144282,-0.393629232502672
"50","ROMS","1977",10.6082510620542,3.17228717287575,10.3330798149109,3.35023999214172,23.7094898223877,"MAB","summer",11.9716547144282,-1.36340365237402
"51","ROMS","1978",11.066409535818,3.42188431064794,10.7470798492432,4.17309999465942,23.7535495758057,"MAB","summer",11.9716547144282,-0.905245178610263
"52","ROMS","1979",9.96872673156539,3.50433115134646,9.32031488418579,3.77967000007629,22.8533592224121,"MAB","summer",11.9716547144282,-2.00292798286284
"53","ROMS","1980",9.5755076341715,3.03204828664477,9.31242036819458,3.01523995399475,23.4582500457764,"MAB","summer",11.9716547144282,-2.39614708025672
"54","ROMS","1981",10.224287627721,3.44121241737329,9.68105506896973,3.07696008682251,23.4016704559326,"MAB","summer",11.9716547144282,-1.74736708670722
"55","ROMS","1982",10.8059021801047,3.42174031791093,10.6085348129272,2.86539006233215,23.0590801239014,"MAB","summer",11.9716547144282,-1.16575253432353
"56","ROMS","1983",11.5053894319982,3.43656430058299,11.0041098594666,4.45244979858398,24.7862205505371,"MAB","summer",11.9716547144282,-0.466265282430063
"57","ROMS","1984",9.4699406539659,3.23220469203574,8.93966007232666,2.76912999153137,22.584659576416,"MAB","summer",11.9716547144282,-2.50171406046233
"58","ROMS","1985",11.3649563468581,3.15891622669365,11.1211948394775,4.40562009811401,24.8729496002197,"MAB","summer",11.9716547144282,-0.606698367570107
"59","ROMS","1986",12.1875316890109,2.88273662584405,11.9414095878601,5.70059013366699,24.5742492675781,"MAB","summer",11.9716547144282,0.215876974582674
"60","ROMS","1987",10.8814835959843,3.74419556260107,10.6817302703857,2.61220002174377,24.9404106140137,"MAB","summer",11.9716547144282,-1.09017111844396
"61","ROMS","1988",10.4410971878774,3.22521359870377,10.2302050590515,2.89585995674133,23.2444190979004,"MAB","summer",11.9716547144282,-1.53055752655082
"62","ROMS","1989",11.0496460742626,3.42774254138812,10.5270347595215,3.86452007293701,25.0382099151611,"MAB","summer",11.9716547144282,-0.922008640165638
"63","ROMS","1990",11.9077281133374,3.34132132091172,11.2598447799683,4.76577997207642,25.0773906707764,"MAB","summer",11.9716547144282,-0.0639266010907829
"64","ROMS","1991",11.3988320884728,3.06665191530799,11.1680703163147,4.16239023208618,24.9672908782959,"MAB","summer",11.9716547144282,-0.572822625955409
"65","ROMS","1992",11.0737532116957,3.08297813637131,10.7632350921631,4.13273000717163,23.9426097869873,"MAB","summer",11.9716547144282,-0.897901502732568
