"","source","year","BottomT.mean","BottomT.sd","BottomT.median","BottomT.min","BottomT.max","epu","season","BottomT.mean.ref","BottomT.mean.anomaly"
"1","GLORYS","1993",5.85137913199897,1.43238166763882,6.08670330047607,1.78798794746399,10.8036441802979,"GOM","spring",6.53279112245855,-0.681411990459584
"2","GLORYS","1994",7.02917306772619,1.56360986016879,7.4728536605835,2.65593433380127,9.90639972686768,"GOM","spring",6.53279112245855,0.49638194526764
"3","GLORYS","1995",7.01399834882615,1.59281706392267,7.5794243812561,2.91961431503296,10.7567672729492,"GOM","spring",6.53279112245855,0.481207226367596
"4","GLORYS","1996",7.05253594415975,1.38536783760143,7.51496934890747,3.0521867275238,12.2626724243164,"GOM","spring",6.53279112245855,0.519744821701197
"5","GLORYS","1997",6.92116165208585,1.22724397497468,7.21027231216431,3.17963194847107,12.5344095230103,"GOM","spring",6.53279112245855,0.388370529627299
"6","GLORYS","1998",6.21713376945058,0.964701667540602,6.27933597564697,2.97820973396301,12.0627155303955,"GOM","spring",6.53279112245855,-0.315657353007976
"7","GLORYS","1999",6.36272259482095,1.16538284246947,6.38334321975708,2.91888189315796,11.4240245819092,"GOM","spring",6.53279112245855,-0.170068527637607
"8","GLORYS","2000",7.03445163158356,1.03367931464608,7.0974760055542,3.5758843421936,11.6628007888794,"GOM","spring",6.53279112245855,0.501660509125004
"9","GLORYS","2001",6.67733891045016,1.36339539235232,7.12384414672852,2.96942043304443,10.7318639755249,"GOM","spring",6.53279112245855,0.144547787991601
"10","GLORYS","2002",7.0458881540209,0.824096690583067,7.30842018127441,4.33542919158936,11.8612937927246,"GOM","spring",6.53279112245855,0.513097031562346
"11","GLORYS","2003",6.04431688137624,1.56769879542762,6.31009864807129,2.16592907905579,10.621997833252,"GOM","spring",6.53279112245855,-0.488474241082312
"12","GLORYS","2004",5.48719090133329,1.51195503244243,5.40626239776611,2.12125015258789,9.81777381896973,"GOM","spring",6.53279112245855,-1.04560022112526
"13","GLORYS","2005",5.89371020934405,1.32472469914749,5.95193338394165,2.45817446708679,10.6769313812256,"GOM","spring",6.53279112245855,-0.639080913114509
"14","GLORYS","2006",6.93967001600035,1.06185874854207,7.05059957504272,3.85860776901245,11.6232490539551,"GOM","spring",6.53279112245855,0.406878893541792
"15","GLORYS","2007",6.30128535927484,1.29890651948113,6.38480806350708,3.16571545600891,13.2917566299438,"GOM","spring",6.53279112245855,-0.231505763183714
"16","GLORYS","2008",6.25334751213495,0.933409962959027,6.56791877746582,3.13715028762817,10.4762411117554,"GOM","spring",6.53279112245855,-0.279443610323608
"17","GLORYS","2009",6.39616145931709,1.19294317687619,6.80156850814819,2.76140642166138,14.8921480178833,"GOM","spring",6.53279112245855,-0.13662966314146
"18","GLORYS","2010",7.06877466035012,1.45822526298234,6.95391702651978,3.42207098007202,11.3017063140869,"GOM","spring",6.53279112245855,0.535983537891564
"19","GLORYS","2011",7.70213994966178,1.30629802787926,8.16391468048096,2.79143643379211,13.0405282974243,"GOM","spring",6.53279112245855,1.16934882720322
