"","source","year","BottomT.mean","BottomT.sd","BottomT.median","BottomT.min","BottomT.max","epu","season","BottomT.mean.ref","BottomT.mean.anomaly"
"1","GLORYS","1993",5.67774155296859,2.19971928586352,5.00634765625,0.821893990039825,13.7524642944336,"GB","winter",6.31224676718831,-0.634505214219718
"2","GLORYS","1994",6.04854329345307,2.84000303624308,5.03344821929932,-1.18646812438965,15.0598773956299,"GB","winter",6.31224676718831,-0.263703473735238
"3","GLORYS","1995",6.73371560171331,2.20502950131533,6.13724184036255,0.709097564220428,15.5015411376953,"GB","winter",6.31224676718831,0.421468834525003
"4","GLORYS","1996",5.7369115445343,1.99299854056552,5.25098419189453,-0.118564389646053,13.7400131225586,"GB","winter",6.31224676718831,-0.575335222654012
"5","GLORYS","1997",6.23551413487194,2.01757643958888,5.67946434020996,1.7843257188797,14.6460466384888,"GB","winter",6.31224676718831,-0.0767326323163751
"6","GLORYS","1998",5.85071850836503,1.32226073065727,5.5549488067627,2.78997159004211,12.5168313980103,"GB","winter",6.31224676718831,-0.461528258823278
"7","GLORYS","1999",6.89527741661835,2.4324974054424,6.10684537887573,2.36442160606384,15.461989402771,"GB","winter",6.31224676718831,0.583030649430036
"8","GLORYS","2000",7.12112126850215,2.50406057839715,6.21854305267334,0.499618530273438,15.6941738128662,"GB","winter",6.31224676718831,0.808874501313841
"9","GLORYS","2001",6.5233287010395,2.35180105633659,5.6743369102478,1.54188668727875,15.1433763504028,"GB","winter",6.31224676718831,0.211081933851183
"10","GLORYS","2002",7.05541482667694,1.84810238279203,6.51957750320435,3.57295441627502,14.196325302124,"GB","winter",6.31224676718831,0.743168059488631
"11","GLORYS","2003",5.73447967757987,2.24294989466199,5.06787300109863,-0.101718172430992,13.7531967163086,"GB","winter",6.31224676718831,-0.577767089608447
"12","GLORYS","2004",5.25701917837301,2.63584594158887,4.1332745552063,-1.30512404441833,14.7075719833374,"GB","winter",6.31224676718831,-1.0552275888153
"13","GLORYS","2005",5.48448665538221,1.92433513283023,4.87963485717773,0.557481646537781,15.0232553482056,"GB","winter",6.31224676718831,-0.827760111806104
"14","GLORYS","2006",6.69430060738597,2.22492969990956,6.17532873153687,1.65321815013885,14.4878387451172,"GB","winter",6.31224676718831,0.382053840197656
"15","GLORYS","2007",6.73805396791693,2.62017660948138,6.00320434570312,0.483504772186279,15.0034790039062,"GB","winter",6.31224676718831,0.425807200728614
