"","source","year","BottomT.mean","BottomT.sd","BottomT.median","BottomT.min","BottomT.max","epu","season","BottomT.mean.ref","BottomT.mean.anomaly"
"51","ROMS","1978",8.04774756631515,1.18677940148526,7.92514491081238,3.71768999099731,12.8354597091675,"SS","summer",8.02419166248615,0.0235559038289921
"52","ROMS","1979",7.94428246624505,0.93246115604767,7.96345996856689,4.37748003005981,12.0936298370361,"SS","summer",8.02419166248615,-0.0799091962411067
"53","ROMS","1980",8.8769671142675,1.21618839586038,8.97293472290039,5.15294981002808,13.797459602356,"SS","summer",8.02419166248615,0.852775451781342
"54","ROMS","1981",8.33732506584997,1.38853973465527,8.47294998168945,4.37430000305176,14.7354097366333,"SS","summer",8.02419166248615,0.313133403363818
"55","ROMS","1982",7.68878220599209,0.973373507865459,7.58416986465454,4.6937198638916,12.6621503829956,"SS","summer",8.02419166248615,-0.33540945649407
"56","ROMS","1983",8.02558099959775,1.03280399322958,7.95300006866455,4.3849401473999,12.3589696884155,"SS","summer",8.02419166248615,0.00138933711159162
"57","ROMS","1984",8.6819152741955,0.952317495268987,8.81078004837036,4.34859991073608,12.1466999053955,"SS","summer",8.02419166248615,0.657723611709343
"58","ROMS","1985",8.97665725185328,1.01444993553544,8.93951511383057,5.60249996185303,12.8168802261353,"SS","summer",8.02419166248615,0.952465589367126
"59","ROMS","1986",8.76280726524222,0.779176695075219,8.81588983535767,5.33533000946045,12.6620798110962,"SS","summer",8.02419166248615,0.738615602756063
"60","ROMS","1987",7.87296290590325,0.99581305426181,8.03062009811401,3.67985010147095,12.1951198577881,"SS","summer",8.02419166248615,-0.1512287565829
"61","ROMS","1988",8.12983745600959,0.82002826506286,8.2147650718689,4.28899002075195,11.4675302505493,"SS","summer",8.02419166248615,0.105645793523431
"62","ROMS","1989",8.34747855934188,0.874688440908457,8.32405519485474,4.38471984863281,11.9612398147583,"SS","summer",8.02419166248615,0.323286896855723
"63","ROMS","1990",8.77188141915186,1.08788018440217,8.81421518325806,4.8050799369812,13.5324201583862,"SS","summer",8.02419166248615,0.747689756665705
"64","ROMS","1991",9.28964540745809,1.00499942156667,9.22240972518921,5.91727018356323,12.9733896255493,"SS","summer",8.02419166248615,1.26545374497193
"65","ROMS","1992",7.16739164801717,0.930837961334759,7.27378511428833,3.35473990440369,12.1979598999023,"SS","summer",8.02419166248615,-0.856800014468986
