"","source","year","BottomT.mean","BottomT.sd","BottomT.median","BottomT.min","BottomT.max","epu","season","BottomT.mean.ref","BottomT.mean.anomaly"
"1","GLORYS","1993",6.76146070461122,2.52980408062385,6.03762912750244,2.9445173740387,19.8544578552246,"GB","spring",7.21555975522343,-0.454099050612208
"2","GLORYS","1994",7.55240005641865,2.46489562949898,7.01031541824341,2.9027681350708,19.4193859100342,"GB","spring",7.21555975522343,0.33684030119522
"3","GLORYS","1995",7.51649283360425,2.57570493873147,6.78398990631104,3.02069163322449,18.7579879760742,"GB","spring",7.21555975522343,0.30093307838082
"4","GLORYS","1996",6.78372407338816,2.1018174500652,6.31009864807129,3.20307016372681,18.8671226501465,"GB","spring",7.21555975522343,-0.431835681835274
"5","GLORYS","1997",7.18489031931307,2.27020411737076,6.49101209640503,3.34589672088623,20.1774654388428,"GB","spring",7.21555975522343,-0.0306694359103554
"6","GLORYS","1998",6.8990130949588,2.07700759312229,6.27054643630981,3.30561232566833,18.9352397918701,"GB","spring",7.21555975522343,-0.316546660264626
"7","GLORYS","1999",7.75920091579361,2.40297893371616,7.17731237411499,3.31586647033691,20.4257640838623,"GB","spring",7.21555975522343,0.543641160570175
"8","GLORYS","2000",8.33816903656309,2.2399882037226,7.86434507369995,3.29096341133118,19.9548015594482,"GB","spring",7.21555975522343,1.12260928133966
"9","GLORYS","2001",7.43750585752652,2.35753961192908,6.83306360244751,3.38251900672913,21.5134429931641,"GB","spring",7.21555975522343,0.221946102303092
"10","GLORYS","2002",8.07834882475943,2.02283233016946,7.58967876434326,3.47846913337708,20.0141296386719,"GB","spring",7.21555975522343,0.862789069536
"11","GLORYS","2003",6.7538049965691,2.3202691768426,6.01492357254028,3.03973507881165,19.2143001556396,"GB","spring",7.21555975522343,-0.46175475865433
"12","GLORYS","2004",6.16205026360927,2.28777797859201,5.4787745475769,3.06610321998596,19.6142158508301,"GB","spring",7.21555975522343,-1.05350949161416
"13","GLORYS","2005",6.4040982286712,2.21524753097993,5.70216989517212,3.03534054756165,19.0919818878174,"GB","spring",7.21555975522343,-0.811461526552232
"14","GLORYS","2006",7.35108044811837,2.3421152436734,6.63017654418945,3.53193759918213,19.111759185791,"GB","spring",7.21555975522343,0.135520692894936
"15","GLORYS","2007",6.47018073404172,2.056405798088,5.8662371635437,3.31586647033691,18.633472442627,"GB","spring",7.21555975522343,-0.745379021181707
"16","GLORYS","2008",6.93863617287249,2.14601423172145,6.39432954788208,3.0946683883667,21.2746658325195,"GB","spring",7.21555975522343,-0.276923582350938
"17","GLORYS","2009",7.1614125391385,2.65240560617711,6.40531635284424,3.14081239700317,19.0451068878174,"GB","spring",7.21555975522343,-0.0541472160849352
"18","GLORYS","2010",8.3276064940643,2.43096393169557,7.62410354614258,3.60225224494934,21.68776512146,"GB","spring",7.21555975522343,1.11204673884087
"19","GLORYS","2011",7.59745359679696,2.27374148296281,7.06671333312988,3.55757308006287,20.7663497924805,"GB","spring",7.21555975522343,0.381893841573527
"20","GLORYS","2012",9.29601641178042,2.37261926990024,8.68285179138184,3.40668964385986,21.8613548278809,"GB","spring",7.21555975522343,2.08045665655699
"21","GLORYS","2013",8.34530054147147,2.3585066641043,7.77718448638916,3.43818473815918,20.4894866943359,"GB","spring",7.21555975522343,1.12974078624804
"22","GLORYS","2014",7.86423588881495,2.7294712736088,7.23297834396362,3.21332430839539,21.2673416137695,"GB","spring",7.21555975522343,0.648676133591523
"23","GLORYS","2015",7.91511007439164,2.64694990853661,7.466628074646,2.64128541946411,19.3146457672119,"GB","spring",7.21555975522343,0.699550319168212
"24","GLORYS","2016",8.8989348064692,2.50579164604278,8.22617244720459,3.53852963447571,20.7026271820068,"GB","spring",7.21555975522343,1.68337505124577
"25","GLORYS","2017",7.45226142246801,2.25890161532505,6.76860857009888,3.63301491737366,20.1979732513428,"GB","spring",7.21555975522343,0.236701667244583
"26","GLORYS","2018",8.04792244741757,2.16076134915644,7.92367315292358,3.71651363372803,19.6156806945801,"GB","spring",7.21555975522343,0.832362692194139
"27","GLORYS","2019",7.27671282494013,2.38507830935085,6.44633340835571,3.39570307731628,20.4616527557373,"GB","spring",7.21555975522343,0.0611530697167026
"28","GLORYS","2020",7.83475751110486,2.0453410703393,7.29157400131226,3.63447976112366,21.0739765167236,"GB","spring",7.21555975522343,0.619197755881426
"29","PSY","2021",9.06671495295762,2.58066231549379,8.25989866256714,3.32408761978149,23.0424537658691,"GB","spring",7.21555975522343,1.85115519773419
"30","PSY","2022",9.20680908336879,2.54648435748836,8.55182647705078,3.2588312625885,22.6825332641602,"GB","spring",7.21555975522343,1.99124932814536
"31","PSY","2023",8.44739168357254,2.27433680567762,7.76541900634766,3.45312023162842,20.7989501953125,"GB","spring",7.21555975522343,1.2318319283491
